"project","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","CT05","-32.687885","152.2291617","20100810","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","20","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","CT06","-32.68701667","152.2287933","20100810","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19.2","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","CT08","-32.684295","152.22628","20100810","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","17.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","CT10","-32.69322833","152.22367","20100810","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB01","-32.48571833","152.5110033","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB02","-32.48747667","152.511125","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB03","-32.48843333","152.5098967","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB04","-32.48291667","152.5095417","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB05","-32.47781167","152.5054017","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB07","-32.49088167","152.509255","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","34","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB08","-32.48039333","152.5010717","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","EB10","-32.491205","152.5105517","20100815","09:00:00","Edith.Breaker","Fished","Seal.Rocks","33","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ01","-32.73970833","152.2071","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","22.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ02","-32.74205833","152.20863","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","21.4","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ04","-32.74599167","152.207715","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","27.9","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ05","-32.74175","152.2071683","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","22.6","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ06","-32.74834833","152.2083433","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ07","-32.753235","152.2051333","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ08","-32.750685","152.2074283","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","30.1","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FIHPZ09","-32.75215","152.20568","20100801","09:00:00","Fingal.Island","Fished","Fingal.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ01","-32.753475","152.2002983","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ02","-32.75167167","152.1989317","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ03","-32.75263167","152.1972917","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ04","-32.753765","152.197265","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ06","-32.75577333","152.19355","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ07","-32.75668833","152.19109","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ08","-32.75504833","152.1905433","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","23.4","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","FISZ09","-32.75478667","152.1891367","20100801","09:00:00","Fingal.Island","No-take","Fingal.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LI03","-32.69929833","152.2434367","20100810","09:00:00","Little.Island","Fished","Cabbage.Tree.Island","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LI05","-32.70119667","152.2399533","20100810","09:00:00","Little.Island","Fished","Cabbage.Tree.Island","17","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LI08","-32.70163","152.2391483","20100810","09:00:00","Little.Island","Fished","Cabbage.Tree.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LI09","-32.698335","152.2454183","20100810","09:00:00","Little.Island","Fished","Cabbage.Tree.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LS01","-32.47315333","152.5473933","20100815","09:00:00","Little.Seal.Rock","No-take","Seal.Rocks","22.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LS02","-32.473635","152.5455633","20100815","09:00:00","Little.Seal.Rock","No-take","Seal.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LS03","-32.47538667","152.54585","20100815","09:00:00","Little.Seal.Rock","No-take","Seal.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","LS06","-32.478645","152.546315","20100815","09:00:00","Little.Seal.Rock","No-take","Seal.Rocks","33.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN01","-32.22882333","152.6014483","20100828","09:00:00","Pinnacle","No-take","Pinnacle","35","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN02","-32.228205","152.6009283","20100828","09:00:00","Pinnacle","No-take","Pinnacle","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN03","-32.22768667","152.6001783","20100828","09:00:00","Pinnacle","No-take","Pinnacle","33.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN04","-32.22717833","152.5989483","20100828","09:00:00","Pinnacle","No-take","Pinnacle","34","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN05","-32.22785667","152.60205","20100828","09:00:00","Pinnacle","No-take","Pinnacle","38","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN06","-32.22908","152.60433","20100828","09:00:00","Pinnacle","No-take","Pinnacle","46","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN07","-32.23109833","152.6027317","20100828","09:00:00","Pinnacle","No-take","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","PN08","-32.22766167","152.601145","20100828","09:00:00","Pinnacle","No-take","Pinnacle","45","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SM01","-32.26613667","152.5756033","20100828","09:00:00","Seven.Mile.Reef","Fished","Pinnacle","48","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SM03","-32.26824167","152.5756033","20100828","09:00:00","Seven.Mile.Reef","Fished","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SM04","-32.26940167","152.574155","20100828","09:00:00","Seven.Mile.Reef","Fished","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SM06","-32.267165","152.5746333","20100828","09:00:00","Seven.Mile.Reef","Fished","Pinnacle","46","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR02","-32.03266","152.6078283","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR03","-32.03237","152.6101083","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR05","-32.03010333","152.6080183","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR06","-32.03774167","152.6154367","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","31","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR07","-32.03900333","152.61601","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR08","-32.040495","152.6174033","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR09","-32.03825167","152.6183733","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","SNR10","-32.030465","152.6059283","20100822","09:00:00","Snapper.Rocks","Fished","Snapper.Rocks","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","UR01","-32.821468","152.06088","20100830","09:00:00","Uralla.Reef","Fished","Uralla.Reef","26.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","UR02","-32.820533","152.059992","20100830","09:00:00","Uralla.Reef","Fished","Uralla.Reef","23.1","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","UR03","-32.81968","152.058995","20100830","09:00:00","Uralla.Reef","Fished","Uralla.Reef","27.4","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","UR04","-32.821015","152.058625","20100830","09:00:00","Uralla.Reef","Fished","Uralla.Reef","27.1","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2010-08_PSGLMP_BRUVs","UR05","-32.822852","152.060223","20100830","09:00:00","Uralla.Reef","Fished","Uralla.Reef","26.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BE01","-32.41699167","152.5614783","20110801","09:53:00","Belmona","Fished","Pinnacle","37","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BE02","-32.41702","152.559935","20110801","09:53:00","Belmona","Fished","Pinnacle","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BE03","-32.41761","152.55824","20110801","09:53:00","Belmona","Fished","Pinnacle","42","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BE04","-32.417945","152.5609267","20110801","09:53:00","Belmona","Fished","Pinnacle","40","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH01","-32.06488833","152.5705217","20110801","09:53:00","Black.Head","Fished","Black.Head","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH02","-32.06542167","152.5670233","20110801","09:53:00","Black.Head","Fished","Black.Head","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH03","-32.066815","152.5641","20110801","09:53:00","Black.Head","Fished","Black.Head","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH06","-32.06365333","152.5951233","20110801","09:53:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH07","-32.06459833","152.59638","20110801","09:53:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH08","-32.06610167","152.5928833","20110801","09:53:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH09","-32.06412333","152.59317","20110801","09:53:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BH11","-32.067642","152.60141","20110801","09:53:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ01","-32.632885","152.313255","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","25.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ03","-32.63403167","152.3098133","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ04","-32.63416","152.30658","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","24.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ05","-32.6361","152.30663","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","26.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ06","-32.63503","152.30496","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","24.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ07","-32.63355","152.30363","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","22","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ08","-32.63181","152.3036","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BIHPZ10","-32.62906","152.30091","20110801","09:53:00","Broughton.Island","Fished","Broughton.Island","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ01","-32.6263","152.3378","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ03","-32.62456833","152.33951","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ04","-32.622195","152.3384867","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ05","-32.61938833","152.3385133","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ06","-32.61762833","152.3374617","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ07","-32.61544667","152.3368333","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ08","-32.61470167","152.3333367","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BISZ09","-32.627085","152.3199283","20110801","09:53:00","Broughton.Island","No-take","Broughton.Island","34","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BOO01","-32.70742167","152.2313333","20110801","09:53:00","Boondelbah","Fished","Cabbage.Tree","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BOO02","-32.70889","152.23225","20110801","09:53:00","Boondelbah","Fished","Cabbage.Tree","22","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BOO03","-32.710465","152.2317433","20110801","09:53:00","Boondelbah","Fished","Cabbage.Tree","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BOO06","-32.70608667","152.2306783","20110801","09:53:00","Boondelbah","Fished","Cabbage.Tree","21","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2011-08_PSGLMP_StereoBRUVs","BS03","-32.461785","152.5539783","20110801","09:53:00","Big.Seal.Rock","No-take","Seal.Rocks","26","DH","Yes","Yes",NA
