"sample","legal.sublegal","count","family","genus","species","project","campaignid"
"376","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"377","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"379","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"379","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"38","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"380","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"380","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"382","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"385","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"385","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"387","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"387","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"39","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"39","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"391","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"391","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"392","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"40","Legal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"40","Sublegal","7","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"41","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"43","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"44","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"44","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"46","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"46","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"48","Legal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"48","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"49","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"49","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"50","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"53","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"54","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"56","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"59","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"6","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"61","Sublegal","8","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"62","Sublegal","9","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"64","Sublegal","13","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"66","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"67","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"70","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"74","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"77","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"80","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"81","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"84","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"86","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"88","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"89","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"90","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"91","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"94","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"97","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"99","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC"
"400","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"401","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"406","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"408","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"409","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"410","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"411","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"416","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"417","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"418","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"421","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"425","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"426","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"427","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"429","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"431","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"432","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"443","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"446","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"448","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"453","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"459","Sublegal","6","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"461","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"462","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"463","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"468","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"469","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"472","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"475","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"476","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"477","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"478","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"481","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"487","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"490","Sublegal","6","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"491","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"492","Sublegal","9","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"494","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"495","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"506","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"506","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"511","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"515","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"527","Sublegal","23","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"529","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"532","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"537","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"538","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"539","Sublegal","6","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"541","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"543","Sublegal","7","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"552","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"555","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"557","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"566","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"567","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"568","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"569","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"570","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"572","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"574","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"575","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"576","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"580","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"581","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"583","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"585","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"587","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"588","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"591","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"592","Legal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"592","Sublegal","12","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"593","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"596","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"597","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"598","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"600","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"601","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"603","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"604","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"606","Legal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"606","Sublegal","11","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"607","Legal","8","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"607","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"608","Sublegal","10","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"609","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"610","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"611","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"615","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"616","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"618","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"620","Sublegal","9","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"621","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"625","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"627","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"629","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"629","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"630","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"631","Legal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"631","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"634","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"634","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"636","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"639","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"640","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"641","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"641","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"642","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"642","Sublegal","6","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"643","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"654","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"656","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"657","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"659","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"661","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"664","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"666","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"669","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"670","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"689","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"689","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"690","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"691","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"700","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"703","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"704","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"704","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"705","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"705","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"709","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"711","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"711","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"713","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"715","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"716","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"716","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"717","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"718","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"719","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"721","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"721","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"723","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"724","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"725","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"725","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"727","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
