"campaignid","sample","frame","family","genus","species","maxn","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"2017-Winter-PSGLMP-StereoBRUVs","BH06","41604","Aulopidae","Aulopus","purpurissatus",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","25258","Carangidae","Pseudocaranx","dentex",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","23307","Carangidae","Trachurus","novaezelandiae",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","11115","Cheilodactylidae","Cheilodactylus","fuscus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","10403","Cheilodactylidae","Nemadactylus","douglasii",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","22181","Enoplosidae","Enoplosus","armatus",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","8787","Labridae","Achoerodus","viridis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","10780","Labridae","Notolabrus","gymnogenis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","39696","Labridae","Ophthalmolepis","lineolatus",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","10999","Monacanthidae","Eubalichthys","bucephalus",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","46256","Monacanthidae","Meuschenia","freycineti",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","14025","Monacanthidae","Nelusetta","ayraudi",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","21916","Mullidae","Upeneichthys","lineatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","28637","Muraenidae","Gymnothorax","prasinus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","5699","Pomacentridae","Mecaenichthys","immaculatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","4132","Pomacentridae","Parma","microlepis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","29743","Scorpaenidae","Scorpaena","cardinalis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","31955","Scyliorhinidae","Asymbolus","analis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","24270","Sparidae","Pagrus","auratus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH06","36360","Sparidae","Rhabdosargus","sarba",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06365333","152.5951233","20170830","09:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","36213","Aulopidae","Aulopus","purpurissatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","22545","Carangidae","Pseudocaranx","dentex",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","28950","Carangidae","Trachurus","novaezelandiae",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","4794","Cheilodactylidae","Cheilodactylus","fuscus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","42912","Cheilodactylidae","Nemadactylus","douglasii",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","22946","Labridae","Achoerodus","viridis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","10030","Labridae","Notolabrus","gymnogenis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","26327","Labridae","Ophthalmolepis","lineolatus",4,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","36383","Monacanthidae","Meuschenia","freycineti",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","40642","Monacanthidae","Meuschenia","trachylepis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","8630","Monacanthidae","Nelusetta","ayraudi",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","5481","Mullidae","Parupeneus","spilurus",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","38856","Mullidae","Upeneichthys","lineatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","17894","Muraenidae","Gymnothorax","prasinus",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","23206","Orectolobidae","Orectolobus","ornatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","46562","Plesiopidae","Trachinops","taeniatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","9373","Pomacentridae","Parma","microlepis",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","37437","Scorpaenidae","Scorpaena","cardinalis",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","34081","Scorpididae","Scorpis","lineolata",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH07","8480","Serranidae","Hypoplectrodes","maccullochi",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06459833","152.59638","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","38902","Aulopidae","Aulopus","purpurissatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","32407","Carangidae","Pseudocaranx","dentex",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","39129","Carangidae","Trachurus","novaezelandiae",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","16890","Cheilodactylidae","Cheilodactylus","fuscus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","24843","Cheilodactylidae","Nemadactylus","douglasii",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","47349","Dasyatidae","Dasyatis","brevicaudata",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","7448","Enoplosidae","Enoplosus","armatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","8563","Labridae","Notolabrus","gymnogenis",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","26494","Labridae","Ophthalmolepis","lineolatus",7,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","43254","Monacanthidae","Eubalichthys","bucephalus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","24355","Monacanthidae","Meuschenia","trachylepis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","29699","Monacanthidae","Nelusetta","ayraudi",7,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","8827","Mullidae","Parupeneus","spilurus",4,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","18604","Muraenidae","Gymnothorax","prasinus",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","6150","Pomacentridae","Parma","microlepis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","24479","Scorpaenidae","Scorpaena","cardinalis",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","6366","Scorpididae","Scorpis","lineolata",19,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","47648","Serranidae","Acanthistius","ocellatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","5976","Serranidae","Hypoplectrodes","maccullochi",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH08","20491","Sparidae","Pagrus","auratus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06610167","152.5928833","20170830","09:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","13921","Carangidae","Pseudocaranx","dentex",10,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","19016","Carangidae","Trachurus","novaezelandiae",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","23721","Cheilodactylidae","Nemadactylus","douglasii",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","39238","Enoplosidae","Enoplosus","armatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","11396","Kyphosidae","Atypichthys","strigatus",8,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","37552","Labridae","Coris","picta",7,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","21760","Labridae","Notolabrus","gymnogenis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","35655","Labridae","Ophthalmolepis","lineolatus",4,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","34487","Monacanthidae","Nelusetta","ayraudi",31,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","10607","Mullidae","Parupeneus","spilurus",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","27436","Muraenidae","Gymnothorax","prasinus",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","10781","Pomacentridae","Mecaenichthys","immaculatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","22182","Pomacentridae","Parma","microlepis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","22900","Scorpaenidae","Scorpaena","cardinalis",4,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","10781","Serranidae","Hypoplectrodes","maccullochi",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","38373","Serranidae","Hypoplectrodes","nigroruber",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","41287","Sparidae","Pagrus","auratus",13,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH09","17238","Sparidae","Rhabdosargus","sarba",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.06412333","152.59317","20170830","09:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","7987","Carangidae","Pseudocaranx","dentex",6,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","16118","Carangidae","Trachurus","novaezelandiae",7,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","36439","Cheilodactylidae","Cheilodactylus","vestitus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","17762","Kyphosidae","Atypichthys","strigatus",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","8639","Labridae","Notolabrus","gymnogenis",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","48126","Labridae","Ophthalmolepis","lineolatus",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","35703","Monacanthidae","Meuschenia","trachylepis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","29671","Moridae","Lotella","rhacina",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","28817","Mullidae","Parupeneus","spilurus",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","23599","Mullidae","Upeneichthys","lineatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","43794","Muraenidae","Gymnothorax","prasinus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","36681","Pomacentridae","Parma","microlepis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","35371","Scombridae","Sarda","australis",12,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","9096","Scorpaenidae","Scorpaena","cardinalis",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","7199","Scorpididae","Scorpis","lineolata",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","6822","Serranidae","Hypoplectrodes","maccullochi",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH10","35382","Sparidae","Pagrus","auratus",4,"Port Stephens-Great Lakes Marine Park MER Program","-32.070243","152.59929","20170830","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","42999","Aulopidae","Aulopus","purpurissatus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","28166","Carangidae","Pseudocaranx","dentex",5,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","31660","Carangidae","Trachurus","novaezelandiae",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","20915","Cheilodactylidae","Cheilodactylus","fuscus",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","14772","Cheilodactylidae","Nemadactylus","douglasii",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","46111","Enoplosidae","Enoplosus","armatus",24,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","23791","Heterodontidae","Heterodontus","portusjacksoni",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","31365","Kyphosidae","Atypichthys","strigatus",25,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","10521","Labridae","Achoerodus","viridis",1,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","5071","Labridae","Notolabrus","gymnogenis",2,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"2017-Winter-PSGLMP-StereoBRUVs","BH11","35979","Labridae","Ophthalmolepis","lineolatus",3,"Port Stephens-Great Lakes Marine Park MER Program","-32.067642","152.60141","20170830","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
