OpCode	CameraIndex	Descriptor	CameraModel	ImageRows	ImageCols	XPixelSize	YPixelSize	XPPOffset	YPPOffset	FocalLength	RadialK3	RadialK5	RadialK7	DecentringP1	DecentringP2	Orthogonality	Affinity	CameraX	CameraY	CameraZ	Omega	Phi	Kappa	UnitName
NCB1352	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0800047694	-0.0291503955	3.6880130536	-0.0105047677	0.0025342190	0.0000000000	-0.0004663158	-0.0002603106	0.0000000000	0.0004700446	348.7598828236	0.0000000000	0.0000000000	0.2042842382	8.6648776833	-0.6521750068	mm
NCB1303	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0174942164	-0.0279217666	3.6850568709	-0.0083718600	0.0006139253	0.0000000000	0.0001414218	-0.0002251208	0.0000000000	0.0001466605	-348.7598828236	0.0000000000	0.0000000000	-0.2042842382	-7.2320746697	0.9807371576	mm
NCB1303	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0800047694	-0.0291503955	3.6880130536	-0.0105047677	0.0025342190	0.0000000000	-0.0004663158	-0.0002603106	0.0000000000	0.0004700446	348.7598828236	0.0000000000	0.0000000000	0.2042842382	8.6648776833	-0.6521750068	mm
NCB1353	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0572484389	-0.0286213039	3.7083501999	-0.0085128537	0.0007801977	0.0000000000	0.0000492393	0.0002121700	0.0000000000	0.0007365002	-347.5104396171	0.0000000000	0.0000000000	-0.5132091351	-6.6659868568	-1.1149693826	mm
NCB1353	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0514449542	0.0395644149	3.7122246498	-0.0080337276	0.0005849781	0.0000000000	-0.0004946046	0.0002174364	0.0000000000	0.0005114495	347.5104396171	0.0000000000	0.0000000000	0.5132091351	8.3920584271	-1.5916615421	mm
NCB1307	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0174942164	-0.0279217666	3.6850568709	-0.0083718600	0.0006139253	0.0000000000	0.0001414218	-0.0002251208	0.0000000000	0.0001466605	-348.7598828236	0.0000000000	0.0000000000	-0.2042842382	-7.2320746697	0.9807371576	mm
NCB1307	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0800047694	-0.0291503955	3.6880130536	-0.0105047677	0.0025342190	0.0000000000	-0.0004663158	-0.0002603106	0.0000000000	0.0004700446	348.7598828236	0.0000000000	0.0000000000	0.2042842382	8.6648776833	-0.6521750068	mm
NCB1313	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0355990487	0.1031118703	5.5480808804	0.0017905833	0.0006628330	0.0000000000	-0.0003439870	0.0003663812	0.0000000000	0.0004598922	-321.2195119559	0.0000000000	0.0000000000	-0.5311974875	-8.8910628377	-1.9599730648	mm
NCB1313	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.1026305359	0.0462764749	5.5466611521	0.0016633847	0.0003935496	0.0000000000	-0.0008183750	0.0004256039	0.0000000000	-0.0000333741	321.2195119559	0.0000000000	0.0000000000	0.5311974875	8.1984818835	-1.7952085582	mm
NCB1347	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0174942164	-0.0279217666	3.6850568709	-0.0083718600	0.0006139253	0.0000000000	0.0001414218	-0.0002251208	0.0000000000	0.0001466605	-348.7598828236	0.0000000000	0.0000000000	-0.2042842382	-7.2320746697	0.9807371576	mm
NCB1347	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0800047694	-0.0291503955	3.6880130536	-0.0105047677	0.0025342190	0.0000000000	-0.0004663158	-0.0002603106	0.0000000000	0.0004700446	348.7598828236	0.0000000000	0.0000000000	0.2042842382	8.6648776833	-0.6521750068	mm
NCB1357	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0174942164	-0.0279217666	3.6850568709	-0.0083718600	0.0006139253	0.0000000000	0.0001414218	-0.0002251208	0.0000000000	0.0001466605	-348.7598828236	0.0000000000	0.0000000000	-0.2042842382	-7.2320746697	0.9807371576	mm
NCB1357	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0800047694	-0.0291503955	3.6880130536	-0.0105047677	0.0025342190	0.0000000000	-0.0004663158	-0.0002603106	0.0000000000	0.0004700446	348.7598828236	0.0000000000	0.0000000000	0.2042842382	8.6648776833	-0.6521750068	mm
MNCB216	0			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
MNCB216	1			0	0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	mm
MNCB212	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0035905729	-0.0903088286	4.3245508186	-0.0060976805	0.0003418280	0.0000000000	-0.0000648945	0.0001685574	0.0000000000	-0.0074364430	-248.5192936805	0.0000000000	0.0000000000	0.0090859332	-5.0331796033	0.8194328428	mm
MNCB212	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0763320734	0.0126605572	4.3382705789	-0.0069405600	0.0006585435	0.0000000000	0.0002942313	0.0000478209	0.0000000000	-0.0070582588	248.5192936805	0.0000000000	0.0000000000	-0.0090859332	4.6775931213	0.8053619858	mm
MNCB252	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0388084539	-0.0146168358	4.3452465588	-0.0057201395	0.0003173013	0.0000000000	0.0000141594	0.0000359656	0.0000000000	-0.0072913947	-249.4015389286	0.0000000000	0.0000000000	-0.2957241970	-4.1389856839	1.4918369452	mm
MNCB252	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0625415716	-0.0106026011	4.3308422850	-0.0058539608	0.0003425060	0.0000000000	-0.0002065118	0.0002075452	0.0000000000	-0.0072694643	249.4015389286	0.0000000000	0.0000000000	0.2957241970	5.9088020209	1.2460222370	mm
NCB1287	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0299223908	0.0501797259	3.6963565340	-0.0086121168	0.0008125104	0.0000000000	0.0000152478	0.0001306203	0.0000000000	0.0007535805	-346.7771225100	0.0000000000	0.0000000000	-0.0962921878	-7.7583919877	-1.5977471201	mm
NCB1287	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0225935727	0.0271809568	3.6786769136	-0.0084870367	0.0007292158	0.0000000000	0.0000232047	-0.0005170315	0.0000000000	0.0004614370	346.7771225100	0.0000000000	0.0000000000	0.0962921878	7.2986000977	1.0752302315	mm
