"campaignid","sample","family","genus","species","length","range","number","comment","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2015-09_Dampier.transect_stereoBRUVs","NCB1486","Carangidae","Carangoides","fulvoguttatus",1058.58887,4120.95064,1,"NA","Pilbara Marine Conservation Partnership",-20.0919,116.3913,20150911,12:13:00,"Dampier.Offshore","Fished","NA",54.8,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1469","Carcharhinidae","Carcharhinus","plumbeus",1227.06185,6840.9725,1,"NA","Pilbara Marine Conservation Partnership",-20.1991,116.4147,20150911,08:09:00,"Dampier.Offshore","Fished","NA",51.8,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1453","Sphyrnidae","Sphyrna","mokarran",1536.60068,1947.91402,1,"NA","Pilbara Marine Conservation Partnership",-20.3528,116.4711,20150910,12:44:00,"Dampier.Offshore","Fished","NA",42.5,"Michael Taylor","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1313","Rhinobatidae","Glaucostegus","typus",1904.70831,2492.45686,1,"NA","Pilbara Marine Conservation Partnership",-22.4549,114.1796,20150831,09:18:00,"South.Exmouth.Gulf","Fished","NA",2.8,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1357","Elopidae","Elops","hawaiensis",1041.79776,1706.69139,1,"NA","Pilbara Marine Conservation Partnership",-22.0688,114.4224,20150902,08:45:00,"East.Exmouth.Gulf","Fished","NA",6,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1283","Elopidae","Elops","hawaiensis",1006.68781,2984.68242,1,"NA","Pilbara Marine Conservation Partnership",-22.3081,114.1901,20150830,09:38:00,"South.Exmouth.Gulf","Fished","NA",5.9,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1309","Dasyatidae","Himantura","uarnak",1127.17615,1182.633,1,"NA","Pilbara Marine Conservation Partnership",-22.4339,114.1952,20150831,08:54:00,"South.Exmouth.Gulf","Fished","NA",6.1,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1345","Dasyatidae","Himantura","fai",1224.98183,2970.2882,1,"NA","Pilbara Marine Conservation Partnership",-22.109,114.4978,20150901,12:47:00,"East.Exmouth.Gulf","Fished","NA",5.4,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1350","Elopidae","Elops","hawaiensis",1077.29264,1987.29958,1,"NA","Pilbara Marine Conservation Partnership",-22.0848,114.5079,20150901,15:23:00,"East.Exmouth.Gulf","Fished","NA",3.3,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","MNCB208","Scombridae","Scomberomorus","spp",1023.98676,3924.02811,1,"NA","Pilbara Marine Conservation Partnership",-21.8675,114.1612,20150829,12:09:00,"West.Exmouth.Gulf","No-take","NA",8,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1316","Carcharhinidae","Galeocerdo","cuvier",2161.89605,3109.5385,1,"NA","Pilbara Marine Conservation Partnership",-22.449,114.1791,20150831,11:28:00,"South.Exmouth.Gulf","Fished","NA",3,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","MNCB213","Carcharhinidae","Carcharhinus","plumbeus",1503.07115,3496.61661,1,"NA","Pilbara Marine Conservation Partnership",-21.89,114.1595,20150829,14:08:00,"West.Exmouth.Gulf","Fished","NA",9,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1344","Sphyrnidae","Sphyrna","mokarran",1995.77856,3127.78565,1,"NA","Pilbara Marine Conservation Partnership",-22.1143,114.4947,20150901,12:42:00,"East.Exmouth.Gulf","Fished","NA",5.3,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","MNCB225","Carcharhinidae","Galeocerdo","cuvier",2008.63531,1716.47979,1,"NA","Pilbara Marine Conservation Partnership",-22.3035,114.1792,20150830,11:06:00,"South.Exmouth.Gulf","Fished","NA",2.1,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1323","Carcharhinidae","Galeocerdo","cuvier",1955.05281,1710.32099,1,"NA","Pilbara Marine Conservation Partnership",-22.416,114.17,20150831,12:00:00,"South.Exmouth.Gulf","Fished","NA",3.8,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","MNCB247","Carcharhinidae","Galeocerdo","cuvier",2013.20606,1790.01042,1,"NA","Pilbara Marine Conservation Partnership",-22.3772,114.1535,20150831,12:23:00,"South.Exmouth.Gulf","Fished","NA",2.5,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1276","Carcharhinidae","Galeocerdo","cuvier",1739.66883,2508.26395,1,"NA","Pilbara Marine Conservation Partnership",-22.2909,114.1566,20150830,08:52:00,"South.Exmouth.Gulf","Fished","NA",5.8,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1294","Elopidae","Elops","hawaiensis",1117.79621,2477.45721,1,"NA","Pilbara Marine Conservation Partnership",-22.3568,114.2074,20150830,12:16:00,"South.Exmouth.Gulf","Fished","NA",5.6,"Matt Birt","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1308","Dasyatidae","Himantura","uarnak",1200.28327,1785.12555,1,"NA","Pilbara Marine Conservation Partnership",-22.4282,114.1979,20150831,08:49:00,"South.Exmouth.Gulf","Fished","NA",6.4,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1308","Rhinobatidae","Glaucostegus","typus",2059.38155,2553.18829,1,"NA","Pilbara Marine Conservation Partnership",-22.4282,114.1979,20150831,08:49:00,"South.Exmouth.Gulf","Fished","NA",6.4,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1295","Elopidae","Elops","hawaiensis",1047.37519,1783.15833,1,"NA","Pilbara Marine Conservation Partnership",-22.3616,114.2071,20150830,14:22:00,"South.Exmouth.Gulf","Fished","NA",4.7,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1296","Carcharhinidae","Carcharhinus","plumbeus",1200.07016,1723.59718,1,"NA","Pilbara Marine Conservation Partnership",-22.3665,114.2069,20150830,14:28:00,"South.Exmouth.Gulf","Fished","NA",5.5,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1311","Dasyatidae","Himantura","uarnak",1083.56333,1855.55267,1,"NA","Pilbara Marine Conservation Partnership",-22.4443,114.1874,20150831,09:06:00,"South.Exmouth.Gulf","Fished","NA",3.5,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1317","Elopidae","Elops","hawaiensis",1128.86986,3083.02225,1,"NA","Pilbara Marine Conservation Partnership",-22.4445,114.1809,20150831,11:32:00,"South.Exmouth.Gulf","Fished","NA",2.8,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","MNCB203","Carcharhinidae","Galeocerdo","cuvier",2106.55094,1945.32381,1,"NA","Pilbara Marine Conservation Partnership",-21.8524,114.1796,20150829,10:24:00,"West.Exmouth.Gulf","Fished","NA",9.2,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","MNCB233","Carcharhinidae","Galeocerdo","cuvier",1953.69165,2230.37317,1,"NA","Pilbara Marine Conservation Partnership",-22.3456,114.1884,20150830,14:03:00,"South.Exmouth.Gulf","Fished","NA",2,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1280","Rachycentridae","Rachycentron","canadum",1488.60807,3629.56664,1,"NA","Pilbara Marine Conservation Partnership",-22.2963,114.1775,20150830,09:20:00,"South.Exmouth.Gulf","Fished","NA",5.6,"Todd Bond","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1280","Rachycentridae","Rachycentron","canadum",1229.77523,3656.92159,1,"NA","Pilbara Marine Conservation Partnership",-22.2963,114.1775,20150830,09:20:00,"South.Exmouth.Gulf","Fished","NA",5.6,"Todd Bond","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1280","Carcharhinidae","Galeocerdo","cuvier",1818.49074,1410.06445,1,"NA","Pilbara Marine Conservation Partnership",-22.2963,114.1775,20150830,09:20:00,"South.Exmouth.Gulf","Fished","NA",5.6,"Todd Bond","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1293","Elopidae","Elops","hawaiensis",1108.9026,2559.45605,1,"NA","Pilbara Marine Conservation Partnership",-22.3522,114.2073,20150830,12:11:00,"South.Exmouth.Gulf","Fished","NA",7.3,"Matt Birt","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","MNCB258","Carcharhinidae","Carcharhinus","limbatus",1002.94975,2429.39894,1,"NA","Pilbara Marine Conservation Partnership",-22.0951,114.5132,20150901,12:31:00,"East.Exmouth.Gulf","Fished","NA",1.6,"Ross Gillis","Yes","Yes"
"2015-09_Exmouth.Gulf_stereoBRUVs","NCB1300","Rhynchobatidae","Rhynchobatus","australiae",1133.01048,1492.73747,1,"NA","Pilbara Marine Conservation Partnership",-22.3866,114.2062,20150830,14:47:00,"South.Exmouth.Gulf","Fished","NA",6.9,"Ross Gillis","Yes","Yes"
"2015-09_Mackerel.Islands.shallow_stereoBRUVs","MNCB318","Carcharhinidae","Carcharhinus","sp10",1108.69852,5187.17819,1,"NA","Pilbara Marine Conservation Partnership",-21.3265,115.1682,20150907,14:06:00,"Airlie","Fished","Airlie",3.7,"Molly Moustaka","Yes","Yes"
"2015-09_Mackerel.Islands.shallow_stereoBRUVs","NCB1436","Rhynchobatidae","Rhynchobatus","australiae",1202.85996,1630.28656,1,"NA","Pilbara Marine Conservation Partnership",-21.5465,115.0811,20150906,15:34:00,"Gorgon","Fished","Gorgon",10.8,"Molly Moustaka","Yes","Yes"
