"campaignid","sample","family","genus","species","length","range","number","comment","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",508.96418,"2013.67269",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",298.39005,"1924.36820",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",309.51723,"2176.04597",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",297.28126,"2322.68756",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",363.57149,"2052.07189",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",319.43852,"1860.08425",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",248.29938,"2360.26991",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",339.6326,"2328.25543",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",291.72039,"2211.72093",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",305.67508,"2159.69878",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",338.81504,"1941.44483",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",254.58816,"1986.65534",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",262.15481,"1871.55599",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",272.41382,"2009.66936",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",308.7946,"2129.47610",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",315.04163,"2340.57126",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",385.70304,"2170.12807",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",324.05137,"1920.01792",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",249.77602,"3827.56130",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Acanthuridae","Acanthurus","mata",306.23547,"4044.24934",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Mullidae","Parupeneus","indicus",320.48457,"2201.69527",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Balistidae","Pseudobalistes","fuscus",435.97141,"2991.12120",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Serranidae","Variola","louti",435.99909,"4579.48887",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",242.77738,"2049.22285",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",250.05939,"1618.49611",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",229.58048,"1867.10364",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",209.86645,"1826.43808",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",215.72238,"1233.25402",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",271.51126,"2468.44590",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",219.00468,"1407.30880",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Balistidae","Sufflamen","fraenatum",233.04391,"2795.90998",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Fistulariidae","Fistularia","commersonii",765.93966,"1915.31310",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Serranidae","Plectropomus","spp",473.59595,"3435.76936",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Carangidae","Carangoides","fulvoguttatus",693.90714,"2561.99305",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Carangidae","Carangoides","fulvoguttatus",689.91736,"2567.60056",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Carangidae","Carangoides","fulvoguttatus",611.02747,"2293.28451",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",243.6684,"1232.95979",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",216.74405,"1439.08994",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",247.07531,"1384.68998",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",260.90466,"1400.42389",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",244.83668,"1235.17079",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",300.72551,"1186.81285",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",242.37565,"1219.19416",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",252.2552,"1280.29844",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",241.04628,"1114.44102",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Lethrinidae","Lethrinus","atkinsoni",254.88045,"965.55844",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Carangidae","Carangoides","orthogrammus",592.2994,"2274.44438",1,NA,"Pilbara Marine Conservation Partnership","-20.242","115.35425","20150121","8:56:00","Montebello","Fished",NA,"25.4","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Mullidae","Parupeneus","cyclostomus",250.62776,"2443.77454",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Mullidae","Parupeneus","cyclostomus",241.62613,"2408.46199",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Balistidae","Sufflamen","chrysopterum",179.79673,"2612.42549",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Acanthuridae","Acanthurus","blochii",228.60337,"3858.70072",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Labridae","Labroides","dimidiatus",36.41134,"1809.89715",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Labridae","Labroides","dimidiatus",53.33843,"2224.90579",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Mullidae","Parupeneus","spilurus",235.5,"2059.89892",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Sphyraenidae","Sphyraena","jello",871.03927,"2002.91600",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Sphyraenidae","Sphyraena","jello",891.93435,"2689.66911",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Sphyraenidae","Sphyraena","jello",876.82233,"1665.33414",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Sphyraenidae","Sphyraena","jello",815.54276,"3034.54942",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Scaridae","Scarus","sp3",290.44691,"3765.12346",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Serranidae","Pseudanthias","cooperi",62.00364,"1824.47630",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Labridae","Cirrhilabrus","temminckii",32.62825,"1150.73772",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Labridae","Cirrhilabrus","temminckii",33.12817,"1075.47524",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Labridae","Leptojulis","cyanopleura",50.5464,"989.91796",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Labridae","Leptojulis","cyanopleura",45.54113,"1030.10519",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Lethrinidae","Lethrinus","ravus",276.93402,"1863.97134",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Lethrinidae","Lethrinus","ravus",247.36488,"1955.91783",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Acanthuridae","Acanthurus","olivaceus",198.82473,"1647.46434",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Pomacentridae","Pomacentrus","coelestis",38.50969,"1255.61506",5,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Pomacentridae","Pomacentrus","coelestis",44.56046,"1451.25580",5,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Pomacentridae","Pomacentrus","coelestis",40.50447,"1527.47711",5,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Pomacentridae","Pomacentrus","coelestis",54.97124,"2181.62953",5,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Pomacentridae","Pomacentrus","coelestis",72.48429,"1872.70045",5,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Pomacentridae","Pomacentrus","coelestis",38.11405,"1582.29669",2,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Sphyraenidae","Sphyraena","qenie",611.47025,"3705.73980",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","caeruleopinnatus",232.69406,"1770.53145",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","caeruleopinnatus",313.34238,"4271.92988",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","caeruleopinnatus",265.74213,"4390.82779",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","caeruleopinnatus",265.91488,"2253.87224",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","caeruleopinnatus",253.65221,"1913.64801",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","caeruleopinnatus",238.03872,"2065.01468",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Lethrinidae","Lethrinus","nebulosus",520.13057,"4431.00714",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Mullidae","Parupeneus","pleurostigma",195.57853,"2464.20461",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",435.80912,"2591.11060",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",350.14403,"2295.88307",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",407.77918,"2845.85340",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",399.53901,"2262.35926",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",413.79586,"3117.10897",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",354.255,"2396.56678",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",398.47882,"2822.74815",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",378.3088,"2084.50074",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",375.88356,"1270.85303",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",378.55991,"1172.65408",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",404.27362,"2118.96069",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",380.93793,"2886.41841",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",421.40835,"2919.08741",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",418.5528,"3695.68464",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",372.86172,"1974.97259",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",396.51119,"2166.84859",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",431.09824,"2641.15832",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",401.85169,"1118.83435",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",396.53899,"2415.44387",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",400.07831,"2488.19656",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",410.13839,"2128.23540",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Carangidae","Carangoides","fulvoguttatus",363.20167,"2429.34619",1,NA,"Pilbara Marine Conservation Partnership","-20.211","115.40549","20150118","14:32:00","Montebello","Fished",NA,"34.6","Todd","Yes","Yes"
